DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
2701.6,,,29.652,0.365,,
2701.7,,,27.357,0.368,,
2701.8,,,27.569,0.369,,
2701.9,,,28.709,0.369,,
2702.0,,,29.178,0.369,,
2702.1,,,29.591,0.369,,
2702.2,,,30.494,0.369,,
2702.3,,,30.729,0.369,,
2702.4,,,28.862,0.368,,
2702.5,,,27.389,0.367,,
2702.6,,,29.079,0.368,,
2702.7,,,29.205,0.367,,
2702.8,,,30.078,0.364,,
2702.9,,,31.965,0.362,,
2703.0,,,32.281,0.362,,
2703.1,,,29.826,0.366,,
2703.2,,,27.35,0.363,,
2703.3,,,25.849,0.363,,
2703.4,,,27.283,0.362,,
2703.5,,,28.187,0.363,,
2703.6,,,29.786,0.363,,
2703.7,,,30.47,0.362,,
2703.8,,,30.445,0.364,,
2703.9,,,29.076,0.361,,
2704.0,,,29.68,0.363,,
2704.1,,,28.326,0.364,,
2704.2,,,28.95,0.363,,
2704.3,,,31.214,0.364,,
2704.4,,,30.414,0.365,,
2704.5,,,30.036,0.365,,
2704.6,,,31.556,0.365,,
2704.7,,,31.799,0.367,,
2704.8,,,27.205,0.365,,
2704.9,,,28.405,0.368,,
2705.0,,,30.397,0.369,,
2705.1,,,29.816,0.368,,
2705.2,,,29.566,0.368,,
2705.3,,,29.334,0.366,,
2705.4,,,28.587,0.364,,
2705.5,,,29.467,0.364,,
2705.6,,,30.942,0.364,,
2705.7,,,31.431,0.364,,
2705.8,,,30.31,0.363,,
2705.9,,,30.937,0.365,,
2706.0,,,29.708,0.367,,
2706.1,,,27.792,0.371,,
2706.2,,,28.45,0.368,,
2706.3,,,31.04,0.366,,
2706.4,,,29.165,0.365,,
2706.5,,,28.014,0.363,,
2706.6,,,29.154,0.364,,
2706.7,,,29.874,0.361,,
2706.8,,,27.116,0.361,,
2706.9,,,27.463,0.36,,
2707.0,,,27.239,0.361,,
2707.1,,,28.395,0.373,,
2707.2,,,28.025,0.377,,
2707.3,,,27.063,0.383,,
2707.4,,,25.37,0.383,,
2707.5,,,24.955,0.384,,
2707.6,,,23.659,0.367,,
2707.7,,,26.775,0.368,,
2707.8,,,30.205,0.364,,
2707.9,,,29.129,0.353,,
2708.0,,,27.195,0.351,,
2708.1,,,24.786,0.342,,
2708.2,,,27.229,0.325,,
2708.3,,,28.593,0.306,,
2708.4,,,30.377,0.301,,
2708.5,,,29.892,0.307,,
2708.6,,,27.909,0.315,,
2708.7,,,30.519,0.283,,
2708.8,,,30.9,0.239,,
2708.9,,,31.812,0.241,,
2709.0,,,32.275,0.247,,
2709.1,,,32.356,0.244,,
2709.2,,,30.905,0.239,,
2709.3,,,29.079,0.238,,
2709.4,,,30.412,0.231,,
2709.5,,,32.709,0.247,,
2709.6,,,36.751,0.319,,
2709.7,,,39.932,0.517,,
2709.8,,,45.011,0.562,,
2709.9,,,48.833,0.493,,
2710.0,,,50.203,0.372,,
2710.1,,,50.353,0.339,,
2710.2,,,46.551,0.287,,
2710.3,,,42.474,0.267,,
2710.4,,,43.628,0.21,,
2710.5,,,39.229,0.267,,
2710.6,,,38.954,277.002,,
2710.7,,,42.153,97543.422,,
2710.8,,,45.598,97543.422,,
2710.9,,,47.456,97405.898,,
2711.0,,,49.848,48690.008,,
2711.1,,,58.758,6.311,,
2711.2,,,61.676,2.857,,
2711.3,,,57.027,2.702,,
2711.4,,,48.622,139.151,,
2711.5,,,42.935,48910.129,,
2711.6,,,39.215,97268.063,,
2711.7,,,37.979,2.484,,
2711.8,,,34.062,0.732,,
2711.9,,,30.992,0.439,,
2712.0,,,31.505,0.441,,
2712.1,,,31.246,0.524,,
2712.2,,,30.536,0.529,,
2712.3,,,31.098,0.399,,
2712.4,,,30.913,0.199,,
2712.5,,,30.437,0.158,,
2712.6,,,31.063,0.299,,
2712.7,,,31.21,0.729,,
2712.8,,,30.711,0.601,,
2712.9,,,32.185,0.53,,
2713.0,,,29.221,0.557,,
2713.1,,,26.775,0.561,,
2713.2,,,24.742,0.532,,
2713.3,,,23.804,0.493,,
2713.4,,,26.474,0.552,,
2713.5,,,27.647,0.564,,
2713.6,,,27.055,0.581,,
2713.7,,,27.331,0.589,,
2713.8,,,26.74,0.58,,
2713.9,,,28.944,0.569,,
2714.0,,,30.378,0.547,,
2714.1,,,29.185,0.535,,
2714.2,,,32.613,0.511,,
2714.3,,,34.834,0.469,,
2714.4,,,36.133,0.406,,
2714.5,,,37.722,0.36,,
2714.6,,,35.795,0.341,,
2714.7,,,34.244,0.323,,
2714.8,,,32.688,0.341,,
2714.9,,,29.575,0.362,,
2715.0,,,28.102,0.38,,
2715.1,,,29.426,0.365,,
2715.2,,,32.216,0.366,,
2715.3,,,31.631,0.373,,
2715.4,,,30.683,0.352,,
2715.5,,,32.719,0.298,,
2715.6,,,28.675,0.305,,
2715.7,,,29.507,0.383,,
2715.8,,,31.519,0.44,,
2715.9,,,30.897,0.453,,
2716.0,,,30.013,0.402,,
2716.1,,,32.581,0.34,,
2716.2,,,32.133,0.322,,
2716.3,,,32.493,0.318,,
2716.4,,,31.95,0.296,,
2716.5,,,32.483,0.255,,
2716.6,,,32.639,0.27,,
2716.7,,,31.992,0.277,,
2716.8,,,32.634,0.284,,
2716.9,,,32.727,0.302,,
2717.0,,,29.26,0.552,,
2717.1,,,30.088,0.774,,
2717.2,,,31.857,0.729,,
2717.3,,,33.268,0.66,,
2717.4,,,34.221,0.571,,
2717.5,,,34.139,0.569,,
2717.6,,,34.916,0.554,,
2717.7,,,34.954,0.544,,
2717.8,,,33.704,0.555,,
2717.9,,,30.142,0.585,,
2718.0,,,27.641,0.628,,
2718.1,,,27.979,0.628,,
2718.2,,,28.613,0.609,,
2718.3,,,27.682,0.573,,
2718.4,,,26.174,0.565,,
2718.5,,,27.001,0.566,,
2718.6,,,29.797,0.571,,
2718.7,,,28.325,0.572,,
2718.8,,,27.487,0.576,,
2718.9,,,28.048,0.584,,
2719.0,,,29.319,0.599,,
2719.1,,,28.939,0.616,,
2719.2,,,27.356,0.622,,
2719.3,,,27.267,0.634,,
2719.4,,,27.912,0.65,,
2719.5,,,26.861,0.677,,
2719.6,,,26.82,0.703,,
2719.7,,,26.425,0.713,,
2719.8,,,27.301,0.705,,
2719.9,,,26.997,0.691,,
2720.0,,,25.775,0.674,,
2720.1,,,25.695,0.65,,
2720.2,,,26.909,0.621,,
2720.3,,,25.592,0.597,,
2720.4,,,24.603,0.58,,
2720.5,,,24.716,0.571,,
2720.6,,,25.551,0.574,,
2720.7,,,25.385,0.594,,
2720.8,,,25.6,0.611,,
2720.9,,,26.262,0.609,,
2721.0,,,25.983,0.602,,
2721.1,,,25.701,0.578,,
2721.2,,,26.625,0.536,,
2721.3,,,27.296,0.508,,
2721.4,,,29.312,0.501,,
2721.5,,,29.978,0.498,,
2721.6,,,30.916,0.49,,
2721.7,,,33.606,0.482,,
2721.8,,,33.758,0.469,,
2721.9,,,32.417,0.461,,
2722.0,,,32.368,0.466,,
2722.1,,,32.052,0.504,,
2722.2,,,32.855,0.639,,
2722.3,,,32.526,0.869,,
2722.4,,,31.856,1.022,,
2722.5,,,32.688,1.135,,
2722.6,,,34.379,1.2,,
2722.7,,,33.508,1.28,,
2722.8,,,33.077,1.465,,
2722.9,,,35.286,1.577,,
2723.0,,,34.265,1.603,,
2723.1,,,33.505,1.502,,
2723.2,,,31.775,1.125,,
2723.3,,,34.165,0.89,,
2723.4,,,41.081,0.839,,
2723.5,,,48.648,0.91,,
2723.6,,,55.811,1.16,,
2723.7,,,57.994,1.701,,
2723.8,,,55.839,2.387,,
2723.9,,,54.543,3.0,,
2724.0,,,52.725,4.711,,
2724.1,,,53.017,5.887,,
2724.2,,,51.876,5.226,,
2724.3,,,47.753,5.043,,
2724.4,,,48.194,6.163,,
2724.5,,,47.591,8.653,,
2724.6,,,44.797,17.483,,
2724.7,,,42.674,14.079,,
2724.8,,,41.497,7.104,,
2724.9,,,38.151,4.953,,
2725.0,,,36.424,4.483,,
2725.1,,,38.28,4.994,,
2725.2,,,39.018,6.675,,
2725.3,,,40.623,8.079,,
2725.4,,,39.832,8.111,,
2725.5,,,40.477,8.145,,
2725.6,,,39.48,7.313,,
2725.7,,,40.38,5.234,,
2725.8,,,38.911,2.974,,
2725.9,,,38.717,2.461,,
2726.0,,,39.192,1.519,,
2726.1,,,39.957,1.176,,
2726.2,,,37.039,1.084,,
2726.3,,,35.732,1.327,,
2726.4,,,36.219,1.78,,
2726.5,,,38.871,2.799,,
2726.6,,,39.399,3.628,,
2726.7,,,39.248,3.776,,
2726.8,,,39.865,2.207,,
2726.9,,,40.795,1.304,,
2727.0,,,41.403,0.767,,
2727.1,,,42.134,0.672,,
2727.2,,,45.636,1.042,,
2727.3,,,52.494,1.646,,
2727.4,,,60.882,2.053,,
2727.5,,,67.212,2.529,,
2727.6,,,71.727,2.977,,
2727.7,,,69.336,3.283,,
2727.8,,,66.707,3.095,,
2727.9,,,60.368,2.77,,
2728.0,,,53.974,2.491,,
2728.1,,,49.039,1.874,,
2728.2,,,42.154,1.208,,
2728.3,,,39.216,1.178,,
2728.4,,,37.904,0.874,,
2728.5,,,36.169,0.771,,
2728.6,,,35.096,0.665,,
2728.7,,,33.862,0.622,,
2728.8,,,33.136,0.623,,
2728.9,,,32.886,0.65,,
2729.0,,,33.132,0.675,,
2729.1,,,32.949,0.69,,
2729.2,,,32.216,0.626,,
2729.3,,,31.426,0.568,,
2729.4,,,30.431,0.519,,
2729.5,,,32.138,0.541,,
2729.6,,,30.994,0.615,,
2729.7,,,30.029,0.684,,
2729.8,,,29.396,1.142,,
2729.9,,,29.118,1.393,,
2730.0,,,28.523,1.345,,
2730.1,,,29.554,1.351,,
2730.2,,,29.201,1.477,,
2730.3,,,30.149,1.573,,
2730.4,,,30.177,1.923,,
2730.5,,,28.162,2.036,,
2730.6,,,29.215,2.341,,
2730.7,,,28.096,3.312,,
2730.8,,,27.545,4.135,,
2730.9,,,29.402,4.137,,
2731.0,,,30.105,4.016,,
2731.1,,,31.509,3.663,,
2731.2,,,30.599,3.477,,
2731.3,,,28.103,3.649,,
2731.4,,,27.672,4.381,,
2731.5,,,28.524,4.787,,
2731.6,,,26.866,4.683,,
2731.7,,,29.431,2.95,,
2731.8,,,28.409,2.753,,
2731.9,,,28.654,2.618,,
2732.0,,,28.805,2.479,,
2732.1,,,27.657,2.405,,
2732.2,,,26.843,2.438,,
2732.3,,,27.667,1.86,,
2732.4,,,27.027,1.79,,
2732.5,,,27.391,1.618,,
2732.6,,,28.66,1.284,,
2732.7,,,29.538,0.744,,
2732.8,,,29.384,0.474,,
2732.9,,,29.679,0.444,,
2733.0,,,31.193,0.42,,
2733.1,,,30.284,0.442,,
2733.2,,,30.398,0.453,,
2733.3,,,31.695,0.452,,
2733.4,,,31.519,0.457,,
2733.5,,,31.813,0.468,,
2733.6,,,31.739,0.473,,
2733.7,,,32.651,0.478,,
2733.8,,,31.882,0.482,,
2733.9,,,29.629,0.472,,
2734.0,,,30.037,0.471,,
2734.1,,,31.152,0.449,,
2734.2,,,30.947,0.416,,
2734.3,,,31.088,0.397,,
2734.4,,,32.338,0.399,,
2734.5,,,35.224,0.479,,
2734.6,,,35.47,0.61,,
2734.7,,,39.974,0.816,,
2734.8,,,45.342,1.199,,
2734.9,,,46.37,1.706,,
2735.0,,,46.779,1.986,,
2735.1,,,48.924,2.31,,
2735.2,,,52.572,2.809,,
2735.3,,,55.001,3.715,,
2735.4,,,56.189,5.904,,
2735.5,,,62.03,11.41,,
2735.6,,,69.655,18.79,,
2735.7,,,73.517,18.036,,
2735.8,,,76.622,7.26,,
2735.9,,,75.567,3.756,,
2736.0,,,72.578,3.671,,
2736.1,,,71.734,3.966,,
2736.2,,,72.561,4.509,,
2736.3,,,70.531,5.028,,
2736.4,,,68.772,5.269,,
2736.5,,,67.279,5.139,,
2736.6,,,67.041,4.424,,
2736.7,,,71.112,3.561,,
2736.8,,,71.09,2.859,,
2736.9,,,73.838,2.639,,
2737.0,,,76.763,3.029,,
2737.1,,,77.408,3.827,,
2737.2,,,74.23,3.64,,
2737.3,,,68.555,2.989,,
2737.4,,,61.933,2.654,,
2737.5,,,56.269,2.259,,
2737.6,,,51.073,1.372,,
2737.7,,,46.329,0.633,,
2737.8,,,42.621,0.417,,
2737.9,,,39.853,0.357,,
2738.0,,,36.732,0.358,,
2738.1,,,37.531,0.39,,
2738.2,,,37.674,0.404,,
2738.3,,,35.802,0.39,,
2738.4,,,35.646,0.445,,
2738.5,,,34.906,0.86,,
2738.6,,,34.099,5.85,,
2738.7,,,32.084,8.217,,
2738.8,,,30.349,6.792,,
2738.9,,,30.17,6.452,,
2739.0,,,31.613,6.661,,
2739.1,,,31.202,11.297,,
2739.2,,,29.576,18.361,,
2739.3,,,29.168,23.67,,
2739.4,,,27.393,20.466,,
2739.5,,,26.653,11.765,,
2739.6,,,29.093,4.838,,
2739.7,,,28.801,2.438,,
2739.8,,,27.753,1.711,,
2739.9,,,28.106,1.127,,
2740.0,,,30.138,0.794,,
2740.1,,,30.165,0.586,,
2740.2,,,32.165,0.386,,
2740.3,,,34.742,0.379,,
2740.4,,,33.669,0.377,,
2740.5,,,34.185,0.366,,
2740.6,,,33.312,0.373,,
2740.7,,,32.229,0.379,,
2740.8,,,32.681,0.383,,
2740.9,,,33.13,0.387,,
2741.0,,,32.621,0.397,,
2741.1,,,33.603,0.39,,
2741.2,,,34.011,0.384,,
2741.3,,,32.812,0.374,,
2741.4,,,33.085,0.365,,
2741.5,,,33.076,0.362,,
2741.6,,,32.833,0.363,,
2741.7,,,32.506,0.365,,
2741.8,,,32.335,0.364,,
2741.9,,,31.924,0.358,,
2742.0,,,31.627,0.358,,
2742.1,,,32.091,0.354,,
2742.2,,,33.079,0.352,,
2742.3,,,33.445,0.348,,
2742.4,,,32.525,0.346,,
2742.5,,,32.764,0.344,,
2742.6,,,33.031,0.343,,
2742.7,,,31.992,0.343,,
2742.8,,,32.122,0.343,,
2742.9,,,33.452,0.343,,
2743.0,,,32.678,0.342,,
2743.1,,,29.743,0.342,,
2743.2,,,30.999,0.342,,
2743.3,,,33.034,0.343,,
2743.4,,,35.185,0.345,,
2743.5,,,35.016,0.347,,
2743.6,,,33.959,0.345,,
2743.7,,,33.13,0.342,,
2743.8,,,33.241,0.34,,
2743.9,,,29.526,0.339,,
2744.0,,,28.952,0.335,,
2744.1,,,31.922,0.335,,
2744.2,,,30.354,0.334,,
2744.3,,,30.688,0.335,,
2744.4,,,32.215,0.336,,
2744.5,,,32.296,0.334,,
2744.6,,,33.2,0.333,,
2744.7,,,32.383,0.334,,
2744.8,,,32.546,0.333,,
2744.9,,,33.576,0.332,,
2745.0,,,31.993,0.33,,
2745.1,,,32.667,0.325,,
2745.2,,,33.695,0.324,,
2745.3,,,31.137,0.327,,
2745.4,,,29.996,0.326,,
2745.5,,,30.125,0.332,,
2745.6,,,30.043,0.332,,
2745.7,,,31.995,0.329,,
2745.8,,,30.899,0.324,,
2745.9,,,32.271,0.325,,
2746.0,,,34.23,0.321,,
2746.1,,,33.775,0.319,,
2746.2,,,32.591,0.319,,
2746.3,,,33.782,0.321,,
2746.4,,,32.51,0.323,,
2746.5,,,33.162,0.323,,
2746.6,,,33.768,0.322,,
2746.7,,,34.089,0.32,,
2746.8,,,32.652,0.318,,
2746.9,,,33.177,0.319,,
2747.0,,,32.844,0.317,,
2747.1,,,29.921,0.317,,
2747.2,,,31.036,0.323,,
2747.3,,,31.67,0.323,,
2747.4,,,30.298,0.324,,
2747.5,,,29.476,0.33,,
2747.6,,,30.616,0.339,,
2747.7,,,30.717,0.332,,
2747.8,,,29.165,0.315,,
2747.9,,,28.833,0.312,,
2748.0,,,31.435,0.315,,
2748.1,,,30.909,0.318,,
2748.2,,,30.231,0.318,,
2748.3,,,29.891,0.315,,
2748.4,,,30.42,0.314,,
2748.5,,,29.894,0.317,,
2748.6,,,31.274,0.315,,
2748.7,,,32.822,0.314,,
2748.8,,,32.623,0.313,,
2748.9,,,30.345,0.313,,
2749.0,,,29.774,0.314,,
2749.1,,,30.679,0.313,,
2749.2,,,31.869,0.315,,
2749.3,,,32.268,0.31,,
2749.4,,,31.608,0.311,,
2749.5,,,30.798,0.311,,
2749.6,,,32.044,0.309,,
2749.7,,,31.872,0.309,,
2749.8,,,31.098,0.314,,
2749.9,,,30.361,0.318,,
2750.0,,,30.313,0.316,,
2750.1,,,30.995,0.307,,
2750.2,,,32.323,0.3,,
2750.3,,,32.663,0.303,,
2750.4,,,31.716,0.302,,
2750.5,,,29.502,0.3,,
2750.6,,,29.507,0.299,,
2750.7,,,29.632,0.299,,
2750.8,,,31.781,0.302,,
2750.9,,,29.757,0.303,,
2751.0,,,27.334,0.309,,
2751.1,,,28.091,0.309,,
2751.2,,,28.201,0.304,,
2751.3,,,29.914,0.301,,
2751.4,,,31.34,0.3,,
2751.5,,,31.097,0.301,,
2751.6,,,30.949,0.303,,
2751.7,,,29.664,0.301,,
2751.8,,,32.952,0.301,,
2751.9,,,32.372,0.305,,
2752.0,,,29.591,0.308,,
2752.1,,,32.061,0.31,,
2752.2,,,31.229,0.309,,
2752.3,,,33.852,0.311,,
2752.4,,,33.28,0.313,,
2752.5,,,32.795,0.318,,
2752.6,,,33.323,0.326,,
2752.7,,,33.876,0.336,,
2752.8,,,34.422,0.343,,
2752.9,,,32.901,0.344,,
2753.0,,,33.541,0.353,,
2753.1,,,33.732,0.391,,
2753.2,,,33.363,0.424,,
2753.3,,,30.707,0.449,,
2753.4,,,30.057,0.459,,
2753.5,,,30.759,0.454,,
2753.6,,,30.929,0.43,,
2753.7,,,30.633,0.4,,
2753.8,,,32.178,0.394,,
2753.9,,,31.423,0.404,,
2754.0,,,29.588,0.466,,
2754.1,,,29.096,0.727,,
2754.2,,,29.552,2.563,,
2754.3,,,29.097,2.879,,
2754.4,,,27.913,5.805,,
2754.5,,,26.944,16.111,,
2754.6,,,24.474,28.232,,
2754.7,,,24.111,39.516,,
2754.8,,,23.018,44.962,,
2754.9,,,23.77,24.113,,
2755.0,,,26.096,14.796,,
2755.1,,,27.137,7.183,,
2755.2,,,29.211,4.4,,
2755.3,,,34.04,3.151,,
2755.4,,,41.666,1.596,,
2755.5,,,51.255,1.671,,
2755.6,,,56.791,1.754,,
2755.7,,,67.035,1.672,,
2755.8,,,76.691,1.265,,
2755.9,,,79.894,1.023,,
2756.0,,,78.814,0.995,,
2756.1,,,81.095,1.017,,
2756.2,,,79.879,1.03,,
2756.3,,,78.524,1.006,,
2756.4,,,73.966,0.984,,
2756.5,,,72.978,1.032,,
2756.6,,,67.869,1.109,,
2756.7,,,66.927,1.212,,
2756.8,,,65.466,1.263,,
2756.9,,,64.224,1.275,,
2757.0,,,64.918,1.241,,
2757.1,,,64.534,1.241,,
2757.2,,,63.684,1.242,,
2757.3,,,62.677,1.221,,
2757.4,,,61.521,1.195,,
2757.5,,,63.399,1.167,,
2757.6,,,64.224,1.144,,
2757.7,,,64.578,1.131,,
2757.8,,,63.579,1.118,,
2757.9,,,59.806,1.101,,
2758.0,,,56.513,1.072,,
2758.1,,,56.253,1.048,,
2758.2,,,54.883,1.052,,
2758.3,,,55.611,1.099,,
2758.4,,,56.067,1.196,,
2758.5,,,54.939,1.416,,
2758.6,,,51.54,1.544,,
2758.7,,,52.671,1.567,,
2758.8,,,53.422,1.549,,
2758.9,,,52.713,1.492,,
2759.0,,,52.966,1.35,,
2759.1,,,53.885,1.322,,
2759.2,,,54.307,1.345,,
2759.3,,,54.221,1.353,,
2759.4,,,56.702,1.344,,
2759.5,,,55.922,1.306,,
2759.6,,,57.789,1.289,,
2759.7,,,58.76,1.303,,
2759.8,,,54.791,1.348,,
2759.9,,,54.673,1.401,,
2760.0,,,57.831,1.454,,
2760.1,,,55.835,1.488,,
2760.2,,,49.15,1.501,,
2760.3,,,47.981,1.548,,
2760.4,,,50.456,1.61,,
2760.5,,,51.343,1.661,,
2760.6,,,52.29,1.652,,
2760.7,,,53.763,1.614,,
2760.8,,,54.358,1.564,,
2760.9,,,55.767,1.511,,
2761.0,,,59.451,1.406,,
2761.1,,,59.001,1.341,,
2761.2,,,55.259,1.294,,
2761.3,,,58.074,1.229,,
2761.4,,,56.273,1.233,,
2761.5,,,55.112,1.237,,
2761.6,,,52.688,1.302,,
2761.7,,,50.592,1.311,,
2761.8,,,51.412,1.369,,
2761.9,,,50.363,1.375,,
2762.0,,,49.334,1.356,,
2762.1,,,49.682,1.257,,
2762.2,,,50.809,1.325,,
2762.3,,,51.701,1.364,,
2762.4,,,52.743,1.424,,
2762.5,,,51.593,1.467,,
2762.6,,,51.83,1.487,,
2762.7,,,50.258,1.539,,
2762.8,,,45.639,1.832,,
2762.9,,,40.654,6.11,,
2763.0,,,37.636,10.596,,
2763.1,,,35.291,14.798,,
2763.2,,,36.426,14.891,,
2763.3,,,36.2,14.248,,
2763.4,,,34.619,15.493,,
2763.5,,,35.323,18.067,,
2763.6,,,34.278,20.374,,
2763.7,,,35.625,28.065,,
2763.8,,,34.866,7.26,,
2763.9,,,33.671,0.676,,
2764.0,,,32.554,0.576,,
2764.1,,,34.622,0.543,,
2764.2,,,34.32,0.42,,
2764.3,,,35.14,0.349,,
2764.4,,,33.12,0.336,,
2764.5,,,33.023,0.323,,
2764.6,,,33.0,0.321,,
2764.7,,,30.329,0.319,,
2764.8,,,29.996,0.32,,
2764.9,,,31.342,0.317,,
2765.0,,,32.641,0.29,,
2765.1,,,31.624,0.277,,
2765.2,,,32.449,0.273,,
2765.3,,,33.907,0.264,,
2765.4,,,33.157,0.252,,
2765.5,,,32.849,0.234,,
2765.6,,,30.53,0.231,,
2765.7,,,31.09,0.236,,
2765.8,,,28.34,0.24,,
2765.9,,,28.192,0.246,,
2766.0,,,28.047,0.251,,
2766.1,,,28.734,0.255,,
2766.2,,,30.312,0.255,,
2766.3,,,29.907,0.256,,
2766.4,,,29.788,0.255,,
2766.5,,,30.184,0.254,,
2766.6,,,28.471,0.254,,
2766.7,,,27.701,0.256,,
2766.8,,,28.696,0.257,,
2766.9,,,30.303,0.257,,
2767.0,,,31.529,0.26,,
2767.1,,,31.525,0.261,,
2767.2,,,32.287,0.26,,
2767.3,,,30.847,0.26,,
2767.4,,,29.073,0.261,,
2767.5,,,29.26,0.264,,
2767.6,,,30.871,0.265,,
2767.7,,,31.478,0.271,,
2767.8,,,30.584,0.276,,
2767.9,,,30.226,0.276,,
2768.0,,,29.624,0.279,,
2768.1,,,29.295,0.28,,
2768.2,,,29.818,0.281,,
2768.3,,,29.171,0.285,,
2768.4,,,30.118,0.292,,
2768.5,,,29.426,0.303,,
2768.6,,,28.335,0.316,,
2768.7,,,28.874,0.323,,
2768.8,,,29.936,0.327,,
2768.9,,,30.528,0.33,,
2769.0,,,31.788,0.338,,
2769.1,,,30.353,0.349,,
2769.2,,,28.404,0.367,,
2769.3,,,29.377,0.383,,
2769.4,,,29.821,0.386,,
2769.5,,,27.996,0.384,,
2769.6,,,29.02,0.38,,
2769.7,,,29.292,0.373,,
2769.8,,,27.376,0.367,,
2769.9,,,26.53,0.357,,
2770.0,,,26.591,0.354,,
2770.1,,,27.901,0.358,,
2770.2,,,29.095,0.379,,
2770.3,,,30.824,0.367,,
2770.4,,,30.804,0.36,,
2770.5,,,29.383,0.358,,
2770.6,,,30.163,0.354,,
2770.7,,,30.621,0.352,,
2770.8,,,30.543,0.359,,
2770.9,,,31.535,0.364,,
2771.0,,,32.332,0.366,,
2771.1,,,33.828,0.368,,
2771.2,,,34.107,0.362,,
2771.3,,,34.093,0.354,,
2771.4,,,36.289,0.352,,
2771.5,,,35.73,0.348,,
2771.6,,,34.547,0.339,,
2771.7,,,35.108,0.336,,
2771.8,,,34.673,0.337,,
2771.9,,,33.53,0.354,,
2772.0,,,33.275,0.377,,
2772.1,,,34.288,0.385,,
2772.2,,,33.08,0.368,,
2772.3,,,34.121,0.368,,
2772.4,,,35.525,0.383,,
2772.5,,,36.086,0.401,,
2772.6,,,34.722,0.412,,
2772.7,,,33.475,0.415,,
2772.8,,,34.271,0.41,,
2772.9,,,34.415,0.392,,
2773.0,,,35.846,0.363,,
2773.1,,,36.899,0.316,,
2773.2,,,36.361,0.276,,
2773.3,,,36.894,0.276,,
2773.4,,,37.223,0.279,,
2773.5,,,36.374,0.272,,
2773.6,,,36.092,0.258,,
2773.7,,,37.646,0.259,,
2773.8,,,38.723,0.266,,
2773.9,,,36.071,0.274,,
2774.0,,,32.516,0.296,,
2774.1,,,33.317,0.323,,
2774.2,,,33.725,0.34,,
2774.3,,,33.247,0.343,,
2774.4,,,33.384,0.333,,
2774.5,,,30.511,0.31,,
2774.6,,,31.097,0.265,,
2774.7,,,30.804,0.233,,
2774.8,,,31.833,0.251,,
2774.9,,,31.92,0.295,,
2775.0,,,32.094,0.335,,
2775.1,,,30.528,0.352,,
2775.2,,,31.625,0.367,,
2775.3,,,31.909,0.38,,
2775.4,,,32.599,0.39,,
2775.5,,,30.791,0.376,,
2775.6,,,30.108,0.364,,
2775.7,,,29.989,0.369,,
2775.8,,,30.274,0.374,,
2775.9,,,31.718,0.376,,
2776.0,,,32.299,0.378,,
2776.1,,,28.859,0.377,,
2776.2,,,28.686,0.376,,
2776.3,,,28.653,0.372,,
2776.4,,,29.121,0.37,,
2776.5,,,27.666,0.372,,
2776.6,,,27.876,0.371,,
2776.7,,,27.788,0.373,,
2776.8,,,27.453,0.372,,
2776.9,,,27.205,0.375,,
2777.0,,,28.008,0.377,,
2777.1,,,28.179,0.38,,
2777.2,,,27.727,0.379,,
2777.3,,,26.565,0.377,,
2777.4,,,25.572,0.378,,
2777.5,,,27.554,0.381,,
2777.6,,,29.494,0.383,,
2777.7,,,29.849,0.384,,
2777.8,,,28.581,0.387,,
2777.9,,,27.901,0.389,,
2778.0,,,27.921,0.393,,
2778.1,,,27.52,0.401,,
2778.2,,,27.024,0.405,,
2778.3,,,26.457,0.402,,
2778.4,,,26.74,0.399,,
2778.5,,,27.347,0.4,,
2778.6,,,28.22,0.406,,
2778.7,,,28.069,0.42,,
2778.8,,,27.758,0.435,,
2778.9,,,28.002,0.456,,
2779.0,,,28.187,0.553,,
2779.1,,,26.883,0.648,,
2779.2,,,26.204,0.721,,
2779.3,,,25.283,0.761,,
2779.4,,,27.919,0.731,,
2779.5,,,29.288,0.628,,
2779.6,,,27.5,0.457,,
2779.7,,,28.275,0.362,,
2779.8,,,29.836,0.317,,
2779.9,,,31.092,0.291,,
2780.0,,,33.892,0.281,,
2780.1,,,31.881,0.277,,
2780.2,,,31.466,0.276,,
2780.3,,,32.473,0.276,,
2780.4,,,31.066,0.273,,
2780.5,,,28.589,0.271,,
2780.6,,,28.301,0.27,,
2780.7,,,27.866,0.27,,
2780.8,,,29.209,0.28,,
2780.9,,,30.809,0.31,,
2781.0,,,32.196,0.358,,
2781.1,,,36.652,0.423,,
2781.2,,,46.574,0.497,,
2781.3,,,54.469,0.591,,
2781.4,,,58.245,0.627,,
2781.5,,,55.915,0.654,,
2781.6,,,52.465,0.706,,
2781.7,,,50.984,0.727,,
2781.8,,,47.692,0.736,,
2781.9,,,44.807,0.853,,
2782.0,,,40.725,1.109,,
2782.1,,,37.02,1.276,,
2782.2,,,35.316,1.094,,
2782.3,,,38.461,0.852,,
2782.4,,,43.456,0.821,,
2782.5,,,46.778,0.963,,
2782.6,,,45.513,0.999,,
2782.7,,,38.374,0.827,,
2782.8,,,33.996,0.762,,
2782.9,,,31.294,0.771,,
2783.0,,,30.433,0.753,,
2783.1,,,31.592,0.685,,
2783.2,,,34.236,0.508,,
2783.3,,,35.4,0.415,,
2783.4,,,37.363,0.39,,
2783.5,,,38.281,0.382,,
2783.6,,,37.68,0.383,,
